,oRandomLat,oRandomLong,dRandomLat,dRandomLong,coorDistance,oTrain,dTrain,oBike,dBike,bikeMins,trainMins
2815,51.49506109,-0.08581448900000001,51.50990837,-0.187842717,4.554438035452026,Borough,Queensway,94,307,40.0,17
2816,51.528224,-0.037471,51.528224,-0.037471,0.0,Mile End,Mile End,518,518,48.166666666666664,0
2817,51.48606206,-0.214428378,51.509158,-0.22410300000000002,1.6476215994092045,Barons Court,White City,635,566,14.333333333333334,15
2818,51.52536703,-0.153463612,51.52994371,-0.123616824,1.3360414166672303,Baker Street,King's Cross St. Pancras,315,14,118.0,7
2819,51.468814,-0.210279,51.499680600000005,-0.221791552,2.1870355232824896,Putney Bridge,Goldhawk Road,607,657,18.333333333333332,15
2820,51.50462759,-0.091773776,51.50379168,-0.11282408,0.9174170694515345,London Bridge,Waterloo,194,154,8.35,3
2821,51.53450449,-0.10699270599999999,51.52784273,-0.108068155,0.46185124459176025,Angel,Angel,234,170,5.0,0
2822,51.50274025,-0.14956920099999998,51.51070161,-0.121723604,1.329835013261773,Hyde Park Corner,Covent Garden,213,388,15.0,6
2823,51.53051587,-0.106408455,51.49559291,-0.17907762600000002,3.973998485430999,Angel,Gloucester Road,254,378,25.0,16
2824,51.51397065,-0.09294031,51.477839,-0.11649300000000001,2.694429832232708,Mansion House,Oval,427,603,20.25,12
2825,51.51348,-0.17977,51.51687069,-0.21387239600000002,1.5016397662375585,Lancaster Gate,Ladbroke Grove,397,650,16.5,12
2826,51.51476963,-0.18812973100000002,51.49481649,-0.13045856,2.861180190535206,Bayswater,St. James's Park,224,221,27.0,15
2827,51.50935342,-0.196422,51.51811784,-0.144228881,2.349295398232849,Notting Hill Gate,Oxford Circus,225,6,26.75,8
2828,51.52994371,-0.123616824,51.519166999999996,-0.147983,1.2944984736024536,King's Cross St. Pancras,Regent's Park,14,581,12.277777777777777,7
2829,51.50136494,-0.19146238100000001,51.50136494,-0.19146238100000001,0.0,High Street Kensington,High Street Kensington,133,133,25.375,0
2830,51.524564,-0.116279,51.515208,-0.11786300000000001,0.6489715029620143,Russell Square,Holborn,433,372,8.6,2
2831,51.50669284,-0.10313742599999999,51.47817208,-0.144690541,2.671387181423975,Blackfriars,Pimlico,230,614,21.0,13
2832,51.525645000000004,-0.069543,51.539099,-0.141728,3.2740146271243056,Shoreditch,Camden Town,486,572,81.33333333333333,20
2833,51.51175646,-0.119643424,51.50379168,-0.11282408,0.6243104727837572,Covent Garden,Waterloo,338,154,105.0,6
2834,51.49288067,-0.114934001,51.51397065,-0.09294031,1.7409999420044824,Lambeth North,Mansion House,117,427,21.22222222222222,8
2835,51.48677988,-0.11585396099999999,51.47348621,-0.12255563,0.9621141942134616,Oval,Stockwell,305,808,16.0,3
2836,51.51155322,-0.09294010000000001,51.488124,-0.120903,2.02253908053573,Mansion House,Vauxhall,101,437,16.8,15
2837,51.47950170000001,-0.141770709,51.49941247,-0.152317537,1.4478850092097566,Pimlico,Hyde Park Corner,631,181,16.25,7
2838,51.46161068,-0.21614583,51.47569809,-0.20587627,1.0693973806955686,East Putney,Parsons Green,708,727,8.25,5
2839,51.52326004,-0.104708922,51.51196803,-0.12071875900000001,1.0447515686350257,Farringdon,Covent Garden,135,335,15.4,9
2840,51.51476963,-0.18812973100000002,51.5171,-0.18377000000000002,0.24858440363145526,Bayswater,Royal Oak,224,592,2.8235294117647056,3
2841,51.50777049,-0.130699733,51.52071513,-0.14521173,1.093416043732821,Picadilly Circus,Regent's Park,233,184,16.333333333333332,4
2842,51.52395143,-0.122502346,51.52994371,-0.123616824,0.4161338166975119,Russell Square,King's Cross St. Pancras,11,14,4.5,2
2843,51.48357068,-0.202038682,51.494412,-0.173881,1.4349677474479618,Fulham Broadway,South Kensington,639,356,16.0,6
2844,51.48814438,-0.22245646800000002,51.48724429,-0.205279052,0.7497233287718675,Hammersmith,West Kensington,686,720,6.5,4
2845,51.4916156,-0.186753859,51.511959999999995,-0.142783033,2.372093691073299,Gloucester Road,Oxford Circus,171,349,21.0,9
2846,51.499916999999996,-0.174554,51.489932,-0.162727,0.8596077448200414,South Kensington,Sloane Square,428,250,12.333333333333334,2
2847,51.52261762,-0.071653961,51.50777049,-0.130699733,2.764884099700469,Shoreditch,Picadilly Circus,399,233,25.25,15
2848,51.511624,-0.205921,51.4968865,-0.16120382800000002,2.1946114552836957,Holland Park,Knightsbridge,560,143,22.0,13
2849,51.532090999999994,-0.06142,51.53638435,-0.102757578,1.8222400544028676,Bethnal Green,Angel,512,695,18.75,9
2850,51.51155322,-0.09294010000000001,51.53546778,-0.11619105,1.9347934558280115,Mansion House,King's Cross St. Pancras,101,674,15.25,13
2851,51.499680600000005,-0.221791552,51.51449962,-0.141423695,3.6420406289514666,Goldhawk Road,Oxford Circus,657,116,26.666666666666668,18
2852,51.504903999999996,-0.06797,51.51196176,-0.097441687,1.3712152578305161,Tower Gateway,Mansion House,134,136,14.5,8
2853,51.516226,-0.12482599999999999,51.511246,-0.093051,1.4241271185030453,Holborn,Mansion House,358,579,12.25,9
2854,51.48971651,-0.17019440800000002,51.48180515,-0.18027465,0.69999108582881,South Kensington,Fulham Broadway,218,649,46.5,6
2855,51.51821864,-0.100791005,51.507131,-0.06691,1.6602953693855727,Barbican,Tower Gateway,203,46,15.75,9
2856,51.5118973,-0.137043852,51.51906932,-0.088285377,2.1777239272837785,Picadilly Circus,Moorgate,129,215,19.333333333333332,12
2857,51.535579999999996,-0.08249,51.51397065,-0.09294031,1.5582159850448027,Old Street,Mansion House,465,427,19.5,8
2858,51.50311799,-0.153520935,51.504942,-0.115533,1.6571049783218552,Hyde Park Corner,Waterloo,191,336,113.71428571428572,7
2859,51.52659961,-0.112432615,51.5208417,-0.097340162,0.7672404501870409,Angel,Barbican,204,95,20.0,6
2860,51.50645179,-0.170279555,51.50274025,-0.14956920099999998,0.9364849472076407,Lancaster Gate,Hyde Park Corner,248,213,37.71428571428571,8
2861,51.51733427,-0.10360424800000001,51.50556905,-0.11160669599999999,0.8829747137938684,Farringdon,Waterloo,393,197,8.222222222222221,10
2862,51.474665,-0.18316517,51.46706414,-0.19350207600000002,0.6906436431694423,Fulham Broadway,Parsons Green,780,636,7.25,2
2863,51.49942855,-0.17970247600000003,51.5015946,-0.222293381,1.8585475311972643,Gloucester Road,Goldhawk Road,392,667,17.0,9
2864,51.50136494,-0.19146238100000001,51.48802358,-0.166878535,1.4107217983698164,High Street Kensington,South Kensington,133,345,13.0,5
2865,51.49159394,-0.19236925600000002,51.49085368,-0.196170309,0.1730347917764591,Earl's Court,Earl's Court,37,158,2.3333333333333335,0
2866,51.53213,-0.08299,51.49188409,-0.125674815,3.339516073368715,Old Street,Pimlico,569,376,26.0,17
2867,51.52128377,-0.084605692,51.53051587,-0.106408455,1.142276569281849,Moorgate,Angel,3,254,14.75,4
2868,51.48512191,-0.17497190199999998,51.51048489,-0.082989638,4.366584959152995,South Kensington,Monument,755,199,31.333333333333332,15
2869,51.50295379,-0.158456089,51.511654,-0.179668,1.100608295424571,Knightsbridge,Lancaster Gate,303,524,41.0,10
2870,51.51615461,-0.08242239900000001,51.49488108,-0.117974901,2.131722786177347,Liverpool Street,Lambeth North,217,139,17.0,7
2871,51.50630441,-0.087262995,51.52096262,-0.085634242,1.013488077717675,London Bridge,Moorgate,732,140,10.666666666666666,5
2872,51.52915444,-0.093421615,51.533559999999994,-0.09315,0.30409074675344805,Old Street,Old Street,30,574,3.0,0
2873,51.48606206,-0.214428378,51.48728535,-0.217995921,0.17662872765695703,Barons Court,Barons Court,635,696,4.142857142857143,0
2874,51.529423,-0.097122,51.51707521,-0.08668554199999999,0.9650803553180711,Angel,Moorgate,351,55,8.941176470588236,4
2875,51.50630441,-0.087262995,51.51236389,-0.06954201,0.8768066948660389,London Bridge,Tower Gateway,732,202,9.38888888888889,6
2876,51.51196176,-0.097441687,51.50522417,-0.098031812,0.4654147531795738,Mansion House,Borough,136,801,21.333333333333332,8
2877,51.487128999999996,-0.009001,51.489096,-0.009205,0.1359581761989965,Island Gardens,Island Gardens,481,476,21.5,0
2878,51.49705603,-0.168917077,51.46822047,-0.190346493,2.1964358860704247,South Kensington,Parsons Green,150,723,16.0,8
2879,51.525645000000004,-0.069543,51.51615461,-0.08242239900000001,0.86156387682601,Shoreditch,Liverpool Street,486,217,8.75,8
2880,51.49536226,-0.18529651600000002,51.50173726,-0.184980612,0.43991241876435183,Gloucester Road,High Street Kensington,128,36,7.166666666666667,4
2881,51.51632095,-0.202608612,51.51323001,-0.211593602,0.44517718897974523,Westbourne Park,Latimer Road,661,663,11.142857142857142,3
2882,51.50295379,-0.158456089,51.5212,-0.20888818,2.528957632076242,Knightsbridge,Ladbroke Grove,303,807,21.333333333333332,17
2883,51.50135267,-0.153194766,51.46822047,-0.190346493,2.7988282363484687,Hyde Park Corner,Parsons Green,207,723,18.11111111111111,13
2884,51.509640000000005,-0.08497,51.48591714,-0.12446994800000001,2.3725595329950546,Monument,Vauxhall,587,74,21.0,15
2885,51.52557531,-0.179592915,51.50136494,-0.19146238100000001,1.7478308953283677,Warwick Avenue,High Street Kensington,255,133,17.4,9
2886,51.51646835,-0.079684557,51.507131,-0.06691,0.850586006748955,Liverpool Street,Tower Gateway,87,46,9.058823529411764,6
2887,51.52334672,-0.120202614,51.53005939,-0.120973687,0.46420078670794107,Russell Square,King's Cross St. Pancras,57,4,7.166666666666667,2
2888,51.52891573,-0.115480888,51.52168078,-0.130431727,0.8196971022308885,King's Cross St. Pancras,Goodge Street,227,12,8.291666666666666,5
2889,51.51733427,-0.10360424800000001,51.518908,-0.079249,1.0649017047185165,Farringdon,Liverpool Street,393,251,11.75,5
2890,51.51070161,-0.121723604,51.50630441,-0.087262995,1.5292732986037918,Covent Garden,London Bridge,388,732,21.0,8
2891,51.52572618,-0.08848618800000001,51.515256,-0.058641,1.485491495686294,Old Street,Shadwell,73,443,12.666666666666666,6
2892,51.50990837,-0.187842717,51.49646288,-0.183289032,0.9482807743831038,Queensway,Gloucester Road,307,113,10.5,9
2893,51.52352001,-0.108340165,51.50402794,-0.11386436,1.3657142525541124,Farringdon,Waterloo,72,374,17.0,10
2894,51.52452699,-0.079248081,51.521661200000004,-0.109006325,1.3093691967249277,Old Street,Farringdon,58,17,12.875,4
2895,51.52285301,-0.09999405199999999,51.51746,-0.12335,1.0818467050217857,Barbican,Holborn,246,562,11.5,9
2896,51.519656,-0.132339,51.51474612,-0.16516428800000002,1.4673794455117446,Goodge Street,Marble Arch,364,169,12.5,5
2897,51.51760685,-0.12132840800000001,51.53005939,-0.120973687,0.8590176512417554,Holborn,King's Cross St. Pancras,162,4,10.0,4
2898,51.528302000000004,-0.144466,51.51991453,-0.136039674,0.6848323980529062,Great Portland Street,Goodge Street,540,13,9.0,9
2899,51.49159394,-0.19236925600000002,51.49087074,-0.20602974300000002,0.5962663456557269,Earl's Court,West Kensington,37,660,4.0,1
2900,51.51236389,-0.06954201,51.51477076,-0.12221963,2.2972707273675863,Tower Gateway,Covent Garden,202,18,19.0,10
2901,51.53724056,-0.12480738599999999,51.53466774,-0.125078653,0.17784488725665332,King's Cross St. Pancras,King's Cross St. Pancras,806,804,2.3333333333333335,0
2902,51.49705603,-0.168917077,51.49357351,-0.139956043,1.2823845103243885,South Kensington,Victoria,150,320,12.333333333333334,4
2903,51.49888404,-0.165471605,51.5129118,-0.153645496,1.0957649276760575,Knightsbridge,Bond Street,292,180,19.0,6
2904,51.5046364,-0.11654227800000001,51.50990837,-0.187842717,3.1225266809251058,Waterloo,Queensway,252,307,44.0,12
2905,51.475089000000004,-0.201968,51.47893931,-0.20848529300000002,0.38843673962939645,Parsons Green,Parsons Green,671,729,3.555555555555556,0
2906,51.4729184,-0.13210270400000002,51.50613324,-0.114686385,2.4129011993339327,Stockwell,Waterloo,624,273,16.75,8
2907,51.52953709,-0.08335332299999999,51.54211855,-0.028941601,2.520764582279167,Old Street,Pudding Mill Lane,31,692,30.0,14
2908,51.496664,-0.22386799999999998,51.49263658,-0.234094148,0.5244096971516182,Hammersmith,Ravenscourt Park,775,753,55.0,2
2909,51.52388,-0.065076,51.50654321,-0.12317969699999999,2.795883503206811,Shoreditch,Embankment,445,229,24.6,12
2910,51.511246,-0.093051,51.50391973,-0.11342629,1.020178531973543,Mansion House,Waterloo,579,361,9.631578947368421,7
2911,51.46231278,-0.211468596,51.46079243,-0.212607684,0.11597756777533783,East Putney,East Putney,678,743,207.5,0
2912,51.51862243,-0.176645823,51.520994,-0.139016,1.6448993089170005,Paddington,Goodge Street,279,357,13.2,12
2913,51.50402794,-0.11386436,51.517428,-0.10798699999999999,0.9589351822108952,Waterloo,Chancery Lane,374,546,11.416666666666666,8
2914,51.511811,-0.025626,51.514115000000004,-0.033828,0.3905463551693835,Westferry,Limehouse,487,542,4.5,2
2915,51.53088935,-0.176770502,51.50659035,-0.216104479,2.3949744882919775,St. John's Wood,Shepherd's Bush (C),312,736,18.5,16
2916,51.51440928,-0.11847875699999999,51.49785559,-0.081608045,1.9686348698503875,Holborn,London Bridge,283,321,18.0,7
2917,51.51862243,-0.176645823,51.52891573,-0.115480888,2.753527408047253,Paddington,King's Cross St. Pancras,279,227,23.5,13
2918,51.5100172,-0.157275636,51.5134891,-0.191351186,1.5013695255177097,Marble Arch,Bayswater,111,261,13.0,8
2919,51.49481649,-0.13045856,51.52994371,-0.123616824,2.4410093067803045,St. James's Park,King's Cross St. Pancras,221,14,20.818181818181817,11
2920,51.503493799999994,-0.07962099,51.53404294,-0.086379717,2.1274506309724477,London Bridge,Old Street,278,253,18.5,6
2921,51.52085887,-0.089887855,51.50630441,-0.087262995,1.010324742161007,Moorgate,London Bridge,331,732,12.7,5
2922,51.51159481,-0.077121322,51.509303,-0.025996,2.2293571148872817,Tower Hill,Westferry,104,510,17.0,9
2923,51.507131,-0.06691,51.50630441,-0.087262995,0.8871073858208014,Tower Gateway,London Bridge,46,732,13.636363636363635,6
2924,51.527152,-0.058004999999999994,51.509303,-0.025996,1.8584847932170523,Bethnal Green,Westferry,479,510,18.5,11
2925,51.514115000000004,-0.033828,51.524677000000004,-0.03562,0.7326423946653742,Limehouse,Mile End,542,492,6.5,9
2926,51.51733427,-0.10360424800000001,51.51422502,-0.080660083,1.0207603241651484,Farringdon,Aldgate,393,263,9.538461538461538,7
2927,51.50462759,-0.091773776,51.505461,-0.10454093,0.5582870103963198,London Bridge,Southwark,194,792,4.133333333333334,2
2928,51.50035306,-0.217515071,51.50646524,-0.208486599,0.5761395222271869,Shepherd's Bush (C),Holland Park,647,611,6.0,1
2929,51.51593725,-0.11177834800000001,51.51159481,-0.077121322,1.5369073934259982,Chancery Lane,Tower Hill,84,104,15.0,7
2930,51.48805753,-0.140741432,51.50462759,-0.091773776,2.4171508012814473,Pimlico,London Bridge,185,194,22.5,12
2931,51.49096258,-0.139625122,51.50295379,-0.158456089,1.1640044786580592,Pimlico,Knightsbridge,243,303,12.0,9
2932,51.509943,-0.117619,51.46067005,-0.198735357,4.898775602987131,Temple,East Putney,564,685,42.0,25
2933,51.47505096,-0.15090837099999999,51.489020000000004,-0.17524,1.431203425887987,Clapham Common,South Kensington,726,430,11.0,14
2934,51.50136494,-0.19146238100000001,51.505014,-0.17306032,0.8390530362356697,High Street Kensington,Lancaster Gate,133,300,18.0,6
2935,51.50215353,-0.083632928,51.52600832,-0.09631762699999999,1.7353613340407257,London Bridge,Barbican,706,107,28.0,7
2936,51.515256,-0.058641,51.53571683,-0.060291813,1.4130539760687226,Shadwell,Bethnal Green,443,718,11.0,7
2937,51.48350749,-0.147714557,51.49043573,-0.12280686099999999,1.1840898251889773,Sloane Square,Vauxhall,821,100,18.75,6
2938,51.510101,-0.211358,51.50403821,-0.21740009300000002,0.493891180928168,Holland Park,Shepherd's Bush (C),442,613,6.5,1
2939,51.535179,-0.03338,51.532090999999994,-0.06142,1.2380847860123714,Bow Road,Bethnal Green,459,512,9.428571428571427,3
2940,51.534137,-0.037366,51.530326,-0.042744,0.3518677952242373,Mile End,Mile End,521,531,15.666666666666666,0
2941,51.54094,-0.010510565,51.54094,-0.010510565,0.0,Stratford,Stratford,785,785,55.26196473551637,0
2942,51.52096262,-0.085634242,51.52953709,-0.08335332299999999,0.5996639190552645,Moorgate,Old Street,140,31,7.5,1
2943,51.4907579,-0.106323685,51.4863434,-0.122492418,0.7663565284233458,Kennington,Vauxhall,62,270,7.136363636363637,8
2944,51.528246,-0.10102611,51.511891,-0.107349,1.16108189160303,Angel,Blackfriars,344,773,14.0,12
2945,51.51196803,-0.12071875900000001,51.51251523,-0.133201961,0.544279250745698,Covent Garden,Picadilly Circus,335,192,16.428571428571427,3
2946,51.51155322,-0.09294010000000001,51.520994,-0.139016,2.107244910392507,Mansion House,Goodge Street,101,357,21.0,10
2947,51.52168078,-0.130431727,51.4863434,-0.122492418,2.461639158446158,Goodge Street,Vauxhall,12,270,22.625,11
2948,51.52994371,-0.123616824,51.52341837,-0.124121774,0.45060264187536303,King's Cross St. Pancras,Russell Square,14,77,7.357142857142858,2
2949,51.50663341,-0.131773845,51.52111369,-0.078869751,2.508507079080453,Picadilly Circus,Liverpool Street,160,122,22.0,11
2950,51.50275704,-0.155349725,51.50295379,-0.158456089,0.13579411172848682,Hyde Park Corner,Knightsbridge,222,303,34.6,2
2951,51.51563007,-0.049067242999999997,51.520893,-0.051394,0.3768399685510445,Shadwell,Stepney Green,715,503,15.25,5
2952,51.509943,-0.117619,51.51196176,-0.097441687,0.8886086380921797,Temple,Mansion House,564,136,13.571428571428573,3
2953,51.48512191,-0.17497190199999998,51.47993289,-0.19411695,0.9063855448063239,South Kensington,Fulham Broadway,755,737,11.533333333333333,6
2954,51.49016361,-0.19039362,51.49313,-0.156876,1.4721684188204733,West Brompton,Sloane Square,219,5,11.8,7
2955,51.535678000000004,-0.062546,51.54094,-0.010510565,2.2922462185538133,Bethnal Green,Stratford,553,785,29.384615384615383,6
2956,51.47761941,-0.149551631,51.51475963,-0.148105415,2.5624149188749445,Sloane Square,Bond Street,625,301,22.0,6
2957,51.519968,-0.169774,51.51994326,-0.17070433699999998,0.040501882672971314,Edgware Road (C),Edgware Road (C),410,408,58.333333333333336,0
2958,51.53019988,-0.122299441,51.5154186,-0.098850915,1.4420835453523608,King's Cross St. Pancras,St. Paul's,798,71,11.333333333333334,7
2959,51.501391,-0.20599099999999998,51.50748124,-0.20553590800000002,0.4205233923213509,Kensington (Olympia),Holland Park,559,622,3.8461538461538463,10
2960,51.49313,-0.156876,51.48836528,-0.129361842,1.241057247361751,Sloane Square,Pimlico,5,146,9.25,5
2961,51.4863434,-0.122492418,51.50581776,-0.10018633699999999,1.6569533057280836,Vauxhall,Southwark,270,193,102.33333333333333,11
2962,51.52671796,-0.104298194,51.51746,-0.12335,1.0461554883619026,Angel,Holborn,51,562,9.0,6
2963,51.49043573,-0.12280686099999999,51.477839,-0.11649300000000001,0.9111946923579324,Vauxhall,Oval,100,603,8.0,6
2964,51.51155322,-0.09294010000000001,51.50946212,-0.12474927400000001,1.3910683225796008,Mansion House,Charing Cross,101,64,46.25,6
2965,51.48321729,-0.211860644,51.486892,-0.170983,1.7959870589242848,Barons Court,South Kensington,761,529,18.0,6
2966,51.46193072,-0.18079178399999998,51.51155322,-0.09294010000000001,5.129867361928566,Parsons Green,Mansion House,623,101,50.0,23
2967,51.51477076,-0.12221963,51.52644342,-0.10925682800000001,0.9828898251037854,Covent Garden,Angel,18,264,8.25,7
2968,51.52367314,-0.128377673,51.51611887,-0.128585022,0.5211126713224932,Russell Square,Tottenham Court Road,287,244,8.0,4
2969,51.50311799,-0.153520935,51.505014,-0.17306032,0.8598868406412462,Hyde Park Corner,Lancaster Gate,191,300,28.10169491525424,8
2970,51.483911,-0.19760944,51.494412,-0.173881,1.260869048814867,West Brompton,South Kensington,782,356,11.0,5
2971,51.47729232,-0.16478637,51.490083,-0.162418,0.8881954774473735,Sloane Square,Sloane Square,658,280,11.307692307692308,0
2972,51.492461999999996,-0.159919,51.48133547,-0.13821229599999998,1.2167016566282423,Sloane Square,Pimlico,395,817,21.0,5
2973,51.48728535,-0.217995921,51.48321729,-0.211860644,0.3872222254281136,Barons Court,Barons Court,696,761,3.5,0
2974,51.54211855,-0.028941601,51.533283000000004,-0.028155,0.6103670046624923,Pudding Mill Lane,Bow Road,692,471,6.142857142857142,7
2975,51.518908,-0.079249,51.51196176,-0.097441687,0.925042683159233,Liverpool Street,Mansion House,251,136,23.75,6
2976,51.51542791,-0.02356501,51.508447,-0.055166999999999994,1.456449603701454,Westferry,Shadwell,716,453,18.5,4
2977,51.50402794,-0.11386436,51.477839,-0.11649300000000001,1.8099237729111028,Waterloo,Oval,374,603,21.0,5
2978,51.50462759,-0.091773776,51.49571828,-0.11088927400000001,1.0338802913501088,London Bridge,Lambeth North,194,235,12.5,4
2979,51.53466774,-0.125078653,51.516226,-0.12482599999999999,1.272014851146671,King's Cross St. Pancras,Holborn,804,358,14.5,4
2980,51.50311799,-0.153520935,51.5100172,-0.157275636,0.5030987295769376,Hyde Park Corner,Marble Arch,191,111,52.42718446601942,5
2981,51.524564,-0.116279,51.52994371,-0.123616824,0.4894336227932399,Russell Square,King's Cross St. Pancras,433,14,3.955882352941176,2
2982,51.51155322,-0.09294010000000001,51.475089000000004,-0.201968,5.367913050440583,Mansion House,Parsons Green,101,671,43.0,23
2983,51.49418566,-0.18267094,51.50742485,-0.134621209,2.2807439670536063,Gloucester Road,Picadilly Circus,405,228,29.75,8
2984,51.53404294,-0.086379717,51.51236389,-0.06954201,1.6649767231255166,Old Street,Tower Gateway,253,202,12.153846153846155,8
2985,51.539099,-0.141728,51.522511,-0.162298,1.4524117299991675,Camden Town,Marylebone,572,45,13.666666666666666,10
2986,51.527152,-0.058004999999999994,51.51423368,-0.07353765400000001,1.1181842620460571,Bethnal Green,Aldgate,479,115,12.0,5
2987,51.52994371,-0.123616824,51.50540994,-0.09834108800000001,2.0179271636591767,King's Cross St. Pancras,Borough,14,803,19.526315789473685,13
2988,51.49571828,-0.11088927400000001,51.488226,-0.135635511,1.193982744314022,Lambeth North,Pimlico,235,294,17.333333333333332,10
2989,51.474376,-0.155442787,51.496957,-0.173894,1.7520781562967185,Clapham Common,South Kensington,664,432,16.0,14
2990,51.47250956,-0.122831913,51.500089200000005,-0.116628701,1.9212686136222938,Stockwell,Lambeth North,772,815,18.0,9
2991,51.518908,-0.079249,51.50391973,-0.11342629,1.8106885979263003,Liverpool Street,Waterloo,251,361,18.0,6
2992,51.533559999999994,-0.09315,51.51782144,-0.096496865,1.09524086438828,Old Street,Barbican,574,126,10.0,3
2993,51.48335692,-0.21630554600000002,51.48836528,-0.129361842,3.7974459197586437,Barons Court,Pimlico,711,146,25.285714285714285,13
2994,51.46512358,-0.157788279,51.46239255,-0.16829214,0.49418304157594,Clapham Common,Clapham South,609,764,7.642857142857142,2
2995,51.511542,-0.056666999999999995,51.517475,-0.07585499999999999,0.9295230918313061,Shadwell,Aldgate East,552,506,8.75,4
2996,51.520331,-0.163667,51.49582705,-0.13547809,2.0879991727170055,Marylebone,St. James's Park,605,118,15.5,9
2997,51.52554222,-0.138231303,51.52915444,-0.093421615,1.9649006140843355,Warren Street,Old Street,98,30,16.2,8
2998,51.532090999999994,-0.06142,51.50227992,-0.074189225,2.1298297019394195,Bethnal Green,Tower Hill,512,298,22.333333333333332,8
2999,51.48810829,-0.22660621,51.48724429,-0.205279052,0.9295578045363109,Hammersmith,West Kensington,682,720,12.714285714285715,4
3000,51.472993,-0.133972,51.49652013,-0.10138406800000001,2.1546139374911664,Stockwell,Elephant & Castle,602,324,16.0,7
3001,51.526153,-0.10220800000000001,51.53404294,-0.086379717,0.8775678788330424,Farringdon,Old Street,544,253,9.333333333333334,4
3002,51.51323001,-0.211593602,51.49159394,-0.19236925600000002,1.7105909918852717,Latimer Road,Earl's Court,663,37,22.0,10
3003,51.50990837,-0.187842717,51.50204238,-0.184400221,0.5628181982226976,Queensway,High Street Kensington,307,404,20.838028169014084,5
3004,51.54100708,-0.14326094,51.51580998,-0.105270275,2.398094364512891,Camden Town,Blackfriars,713,112,20.0,15
3005,51.535179,-0.03338,51.535579999999996,-0.08249,2.136266723200202,Bow Road,Old Street,459,465,26.714285714285715,9
3006,51.525645000000004,-0.069543,51.527152,-0.058004999999999994,0.5125074054219356,Shoreditch,Bethnal Green,486,479,4.294117647058823,9
3007,51.49886563,-0.137424571,51.47787084,-0.126874471,1.5190279445912531,St. James's Park,Stockwell,646,676,13.5,9
3008,51.516196,-0.029138,51.50623,-0.022959999999999998,0.7380355840154941,Westferry,Canary Wharf,460,448,6.75,4
3009,51.50039792,-0.193068385,51.48959104,-0.20937859399999997,1.029014920927953,High Street Kensington,West Kensington,157,633,15.0,4
3010,51.49506109,-0.08581448900000001,51.520955,-0.083493552,1.788810805201308,Borough,Liverpool Street,94,41,16.4,6
3011,51.50990837,-0.187842717,51.50136494,-0.19146238100000001,0.6099294868270873,Queensway,High Street Kensington,307,133,36.69230769230769,5
3012,51.5031278,-0.078655507,51.52572618,-0.08848618800000001,1.616248291172604,London Bridge,Old Street,818,73,16.0,6
3013,51.520893,-0.051394,51.528224,-0.037471,0.7889307455604064,Stepney Green,Mile End,503,518,7.555555555555555,2
3014,51.50227992,-0.074189225,51.49785559,-0.081608045,0.44412627395980614,Tower Hill,London Bridge,298,321,5.769230769230769,5
3015,51.52352001,-0.108340165,51.51641749,-0.17913507899999997,3.118017370988013,Farringdon,Paddington,72,330,30.333333333333332,17
3016,51.5112,-0.014438,51.51159481,-0.077121322,2.726608626611991,All Saints,Tower Hill,516,104,24.0,13
3017,51.50402794,-0.11386436,51.528187,-0.075375,2.3620514542288262,Waterloo,Shoreditch,374,401,20.0,10
3018,51.50748124,-0.20553590800000002,51.487196000000004,-0.179369,1.803587470700606,Holland Park,Gloucester Road,622,589,15.0,9
3019,51.536264,-0.133952,51.52505093,-0.13116108699999998,0.7828592717034076,Mornington Crescent,Euston Square,362,19,9.714285714285715,6
3020,51.52059681,-0.116688468,51.52683806,-0.130504336,0.7392085978550065,Holborn,Euston,68,214,6.705882352941177,6
3021,51.519806,-0.055730999999999996,51.535179,-0.03338,1.4385367302953511,Whitechapel,Bow Road,500,459,15.0,6
3022,51.487679,-0.021582,51.497304,-0.022793,0.6659438358190256,Mudchute,South Quay,454,576,11.2,4
3023,51.51310333,-0.13121385,51.50171544,-0.17985418399999997,2.256754678479643,Leicester Square,Gloucester Road,383,350,20.0,10
3025,51.51906932,-0.088285377,51.51795029,-0.108657431,0.8894575225806324,Moorgate,Chancery Lane,215,66,9.161290322580644,7
3026,51.53727795,-0.079201849,51.51795029,-0.108657431,1.8489323874765415,Old Street,Chancery Lane,748,66,18.0,8
3027,51.50070305,-0.129698963,51.4863434,-0.122492418,1.0388357195219011,St. James's Park,Vauxhall,762,270,14.846153846153845,6
3028,51.49021762,-0.21508709199999998,51.476885100000004,-0.21589560100000002,0.9202454273835525,Barons Court,Parsons Green,707,615,8.636363636363635,8
3029,51.511246,-0.093051,51.51882555,-0.10802847199999999,0.8352826023270963,Mansion House,Chancery Lane,579,67,7.0,8
3030,51.528936,-0.055894000000000006,51.53642464,-0.054162264,0.5219713856533433,Bethnal Green,Bethnal Green,446,719,8.0,0
3031,51.53088935,-0.176770502,51.51397065,-0.09294031,3.8284506865508305,St. John's Wood,Mansion House,312,427,33.5,17
3032,51.531090999999996,-0.075901,51.504719,-0.06353099999999999,1.8968438946975077,Old Street,Wapping,539,451,13.0,7
3033,51.51563007,-0.049067242999999997,51.51906932,-0.088285377,1.7222456528991454,Shadwell,Moorgate,715,215,14.833333333333334,5
