,estimate,trip,pickup_estimate
14,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.78, 'display_amount': '1.34-1.78', 'display_name': 'Distance', 'low_amount': 1.34}, {'high_amount': 2.2, 'display_amount': '1.65-2.2', 'display_name': 'Time', 'low_amount': 1.65}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 720, 'distance_estimate': 1.18}",7
15,"{'surge_confirmation_href': None, 'high_estimate': 12, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 8, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.1, 'display_amount': '3.08-4.1', 'display_name': 'Distance', 'low_amount': 3.08}, {'high_amount': 4.42, 'display_amount': '3.32-4.42', 'display_name': 'Time', 'low_amount': 3.32}], 'surge_multiplier': 1.0, 'display': '£8-12', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1500, 'distance_estimate': 2.73}",6
16,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.54, 'display_amount': '2.65-3.54', 'display_name': 'Distance', 'low_amount': 2.65}, {'high_amount': 3.0, 'display_amount': '2.25-3', 'display_name': 'Time', 'low_amount': 2.25}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1020, 'distance_estimate': 2.36}",12
17,"{'surge_confirmation_href': None, 'high_estimate': 12, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 9, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 5.5, 'display_amount': '4.13-5.5', 'display_name': 'Distance', 'low_amount': 4.13}, {'high_amount': 3.99, 'display_amount': '2.99-3.99', 'display_name': 'Time', 'low_amount': 2.99}], 'surge_multiplier': 1.0, 'display': '£9-12', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1320, 'distance_estimate': 3.67}",6
18,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.28, 'display_amount': '0.21-0.28', 'display_name': 'Distance', 'low_amount': 0.21}, {'high_amount': 1.46, 'display_amount': '1.72-1.46', 'display_name': '£5.00 Minimum', 'low_amount': 1.72}, {'high_amount': 0.76, 'display_amount': '0.57-0.76', 'display_name': 'Time', 'low_amount': 0.57}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 240, 'distance_estimate': 0.19}",6
19,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.45, 'display_amount': '1.09-1.45', 'display_name': 'Distance', 'low_amount': 1.09}, {'high_amount': None, 'display_amount': '0.29', 'display_name': '£5.00 Minimum', 'low_amount': 0.29}, {'high_amount': 1.5, 'display_amount': '1.12-1.5', 'display_name': 'Time', 'low_amount': 1.12}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 480, 'distance_estimate': 0.97}",11
20,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.3, 'display_amount': '0.98-1.3', 'display_name': 'Distance', 'low_amount': 0.98}, {'high_amount': 0.31, 'display_amount': '0.85-0.31', 'display_name': '£5.00 Minimum', 'low_amount': 0.85}, {'high_amount': 0.89, 'display_amount': '0.67-0.89', 'display_name': 'Time', 'low_amount': 0.67}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 300, 'distance_estimate': 0.87}",7
21,"{'surge_confirmation_href': None, 'high_estimate': 9, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.65, 'display_amount': '2.74-3.65', 'display_name': 'Distance', 'low_amount': 2.74}, {'high_amount': 2.74, 'display_amount': '2.05-2.74', 'display_name': 'Time', 'low_amount': 2.05}], 'surge_multiplier': 1.0, 'display': '£7-9', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 900, 'distance_estimate': 2.44}",11
22,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.85, 'display_amount': '0.64-0.85', 'display_name': 'Distance', 'low_amount': 0.64}, {'high_amount': 0.83, 'display_amount': '1.24-0.83', 'display_name': '£5.00 Minimum', 'low_amount': 1.24}, {'high_amount': 0.82, 'display_amount': '0.62-0.82', 'display_name': 'Time', 'low_amount': 0.62}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 300, 'distance_estimate': 0.57}",8
23,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.65, 'display_amount': '0.49-0.65', 'display_name': 'Distance', 'low_amount': 0.49}, {'high_amount': 1.18, 'display_amount': '1.51-1.18', 'display_name': '£5.00 Minimum', 'low_amount': 1.51}, {'high_amount': 0.67, 'display_amount': '0.5-0.67', 'display_name': 'Time', 'low_amount': 0.5}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 240, 'distance_estimate': 0.44}",9
24,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.48, 'display_amount': '1.86-2.48', 'display_name': 'Distance', 'low_amount': 1.86}, {'high_amount': 1.83, 'display_amount': '1.37-1.83', 'display_name': 'Time', 'low_amount': 1.37}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 600, 'distance_estimate': 1.65}",9
25,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.28, 'display_amount': '1.7-2.28', 'display_name': 'Distance', 'low_amount': 1.7}, {'high_amount': 2.1, 'display_amount': '1.57-2.1', 'display_name': 'Time', 'low_amount': 1.57}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 720, 'distance_estimate': 1.52}",3
26,"{'surge_confirmation_href': None, 'high_estimate': 9, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 6, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.91, 'display_amount': '2.19-2.91', 'display_name': 'Distance', 'low_amount': 2.19}, {'high_amount': 2.87, 'display_amount': '2.16-2.87', 'display_name': 'Time', 'low_amount': 2.16}], 'surge_multiplier': 1.0, 'display': '£6-9', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 960, 'distance_estimate': 1.94}",6
27,"{'surge_confirmation_href': None, 'high_estimate': 12, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 9, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.95, 'display_amount': '3.71-4.95', 'display_name': 'Distance', 'low_amount': 3.71}, {'high_amount': 3.91, 'display_amount': '2.93-3.91', 'display_name': 'Time', 'low_amount': 2.93}], 'surge_multiplier': 1.0, 'display': '£9-12', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1320, 'distance_estimate': 3.3}",2
28,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.9, 'display_amount': '2.93-3.9', 'display_name': 'Distance', 'low_amount': 2.93}, {'high_amount': 2.8, 'display_amount': '2.1-2.8', 'display_name': 'Time', 'low_amount': 2.1}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 960, 'distance_estimate': 2.6}",7
29,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.14, 'display_amount': '1.61-2.14', 'display_name': 'Distance', 'low_amount': 1.61}, {'high_amount': 2.02, 'display_amount': '1.51-2.02', 'display_name': 'Time', 'low_amount': 1.51}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 660, 'distance_estimate': 1.43}",7
30,"{'surge_confirmation_href': None, 'high_estimate': 12, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 9, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 6.06, 'display_amount': '4.55-6.06', 'display_name': 'Distance', 'low_amount': 4.55}, {'high_amount': 2.65, 'display_amount': '1.99-2.65', 'display_name': 'Time', 'low_amount': 1.99}], 'surge_multiplier': 1.0, 'display': '£9-12', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 900, 'distance_estimate': 4.04}",4
31,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.63, 'display_amount': '1.21-1.63', 'display_name': 'Distance', 'low_amount': 1.21}, {'high_amount': 1.85, 'display_amount': '1.39-1.85', 'display_name': 'Time', 'low_amount': 1.39}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 600, 'distance_estimate': 1.08}",7
32,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.3, 'display_amount': '1.73-2.3', 'display_name': 'Distance', 'low_amount': 1.73}, {'high_amount': 2.02, 'display_amount': '1.51-2.02', 'display_name': 'Time', 'low_amount': 1.51}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 660, 'distance_estimate': 1.53}",6
33,"{'surge_confirmation_href': None, 'high_estimate': 20, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 14, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 9.2, 'display_amount': '6.9-9.2', 'display_name': 'Distance', 'low_amount': 6.9}, {'high_amount': 7.35, 'display_amount': '5.51-7.35', 'display_name': 'Time', 'low_amount': 5.51}], 'surge_multiplier': 1.0, 'display': '£14-20', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 2460, 'distance_estimate': 6.13}",7
34,"{'surge_confirmation_href': None, 'high_estimate': 9, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.25, 'display_amount': '2.44-3.25', 'display_name': 'Distance', 'low_amount': 2.44}, {'high_amount': 3.12, 'display_amount': '2.34-3.12', 'display_name': 'Time', 'low_amount': 2.34}], 'surge_multiplier': 1.0, 'display': '£7-9', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1020, 'distance_estimate': 2.17}",7
35,"{'surge_confirmation_href': None, 'high_estimate': 12, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 9, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 5.35, 'display_amount': '4.01-5.35', 'display_name': 'Distance', 'low_amount': 4.01}, {'high_amount': 3.51, 'display_amount': '2.63-3.51', 'display_name': 'Time', 'low_amount': 2.63}], 'surge_multiplier': 1.0, 'display': '£9-12', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1200, 'distance_estimate': 3.57}",5
36,"{'surge_confirmation_href': None, 'high_estimate': 15, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 11, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 8.03, 'display_amount': '6.01-8.03', 'display_name': 'Distance', 'low_amount': 6.01}, {'high_amount': 4.32, 'display_amount': '3.24-4.32', 'display_name': 'Time', 'low_amount': 3.24}], 'surge_multiplier': 1.0, 'display': '£11-15', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1440, 'distance_estimate': 5.35}",4
37,"{'surge_confirmation_href': None, 'high_estimate': 10, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.0, 'display_amount': '3-4', 'display_name': 'Distance', 'low_amount': 3.0}, {'high_amount': 3.23, 'display_amount': '2.43-3.23', 'display_name': 'Time', 'low_amount': 2.43}], 'surge_multiplier': 1.0, 'display': '£7-10', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1080, 'distance_estimate': 2.67}",8
38,"{'surge_confirmation_href': None, 'high_estimate': 9, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 7, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 3.75, 'display_amount': '2.81-3.75', 'display_name': 'Distance', 'low_amount': 2.81}, {'high_amount': 2.65, 'display_amount': '1.99-2.65', 'display_name': 'Time', 'low_amount': 1.99}], 'surge_multiplier': 1.0, 'display': '£7-9', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 900, 'distance_estimate': 2.5}",7
39,"{'surge_confirmation_href': None, 'high_estimate': 7, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 1.95, 'display_amount': '1.46-1.95', 'display_name': 'Distance', 'low_amount': 1.46}, {'high_amount': 1.79, 'display_amount': '1.34-1.79', 'display_name': 'Time', 'low_amount': 1.34}], 'surge_multiplier': 1.0, 'display': '£5-7', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 600, 'distance_estimate': 1.3}",11
40,"{'surge_confirmation_href': None, 'high_estimate': 11, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 8, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 4.75, 'display_amount': '3.56-4.75', 'display_name': 'Distance', 'low_amount': 3.56}, {'high_amount': 3.24, 'display_amount': '2.43-3.24', 'display_name': 'Time', 'low_amount': 2.43}], 'surge_multiplier': 1.0, 'display': '£8-11', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 1080, 'distance_estimate': 3.17}",7
41,"{'surge_confirmation_href': None, 'high_estimate': 8, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 2.35, 'display_amount': '1.76-2.35', 'display_name': 'Distance', 'low_amount': 1.76}, {'high_amount': 2.18, 'display_amount': '1.64-2.18', 'display_name': 'Time', 'low_amount': 1.64}], 'surge_multiplier': 1.0, 'display': '£5-8', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 720, 'distance_estimate': 1.57}",10
42,"{'surge_confirmation_href': None, 'high_estimate': 6, 'surge_confirmation_id': None, 'minimum': 5, 'low_estimate': 5, 'fare_breakdown': [{'high_amount': 2.5, 'display_amount': '2.5', 'display_name': 'Base Fare', 'low_amount': 2.5}, {'high_amount': 0.88, 'display_amount': '0.65-0.88', 'display_name': 'Distance', 'low_amount': 0.65}, {'high_amount': 0.8, 'display_amount': '1.23-0.8', 'display_name': '£5.00 Minimum', 'low_amount': 1.23}, {'high_amount': 0.82, 'display_amount': '0.62-0.82', 'display_name': 'Time', 'low_amount': 0.62}], 'surge_multiplier': 1.0, 'display': '£5-6', 'currency_code': 'GBP'}","{'distance_unit': 'mile', 'duration_estimate': 300, 'distance_estimate': 0.58}",7
