station__id,station__name,station__terminalName,station__lat,station__long,station__installed,station__locked,station__installDate,station__removalDate,station__temporary
535,"Gloucester Avenue, Camden Town",200145,51.537349,-0.147154,TRUE,FALSE,,,FALSE
536,"Queensbridge Road, Haggerston",200024,51.53385,-0.06992,TRUE,FALSE,,,FALSE
537,"Old Montague Street, Whitechapel",200239,51.51793,-0.067937,TRUE,FALSE,1.33035E+12,,FALSE
538,"Naval Row, Blackwall",200050,51.508981,-0.00699,TRUE,FALSE,,,FALSE
539,"Hoxton Station, Hoxton",200151,51.531091,-0.075901,TRUE,FALSE,,,FALSE
540,"Albany Street, The Regent's Park",200134,51.528302,-0.144466,TRUE,FALSE,,,FALSE
541,"Green Park Station, Mayfair",200096,51.506613,-0.142844,TRUE,FALSE,,,FALSE
542,"Salmon Lane, Limehouse",200147,51.514115,-0.033828,TRUE,FALSE,,,FALSE
543,"Lansdowne Walk, Ladbroke Grove",200065,51.509591,-0.204666,TRUE,FALSE,,,FALSE
544,"Percival Street, Finsbury",200051,51.526153,-0.102208,TRUE,FALSE,,,FALSE
545,"Arlington Road, Camden Town",200070,51.539957,-0.145246,TRUE,FALSE,,,FALSE
546,"New Fetter Lane, Holborn",200044,51.517428,-0.107987,TRUE,FALSE,,,FALSE
547,"East India DLR, Blackwall",200127,51.509474,-0.002275,TRUE,FALSE,,,FALSE
548,"Westminster Bridge Road, Elephant & Castle",200076,51.498386,-0.107913,TRUE,FALSE,,,FALSE
549,"Gaywood  Street, Elephant & Castle",200132,51.49605,-0.104193,TRUE,FALSE,,,FALSE
550,"Harford Street, Mile End",200102,51.521564,-0.039264,TRUE,FALSE,,,FALSE
551,"Import Dock, Canary Wharf",200066,51.505772,-0.016460175,TRUE,FALSE,1.33007E+12,,FALSE
552,"Watney Street, Shadwell",200149,51.511542,-0.056667,TRUE,FALSE,,,FALSE
553,"Regent's Row , Haggerston",200064,51.535678,-0.062546,TRUE,FALSE,,,FALSE
554,"Aberfeldy Street, Poplar",200078,51.513548,-0.005659,TRUE,FALSE,,,FALSE
556,"Heron Quays DLR, Canary Wharf",200138,51.502661,-0.021596,TRUE,FALSE,,,FALSE
557,"King Edward Street, St Pauls",200203,51.51601,-0.0985,TRUE,FALSE,,,FALSE
558,"Page Street, Westminster",200048,51.493978,-0.127554,TRUE,FALSE,1.39964E+12,,FALSE
559,"Abbotsbury Road, Holland Park",200111,51.501391,-0.205991,TRUE,FALSE,,,FALSE
560,"Ladbroke Grove Central, Ladbroke Grove",200015,51.511624,-0.205921,TRUE,FALSE,,,FALSE
561,"Rectory Square, Stepney",200037,51.518369,-0.043371,TRUE,FALSE,1.3305E+12,,FALSE
562,"Bury Place, Holborn",200074,51.51746,-0.12335,TRUE,FALSE,1.3305E+12,,FALSE
563,"Preston's Road, Cubitt Town",200232,51.499286,-0.009152,TRUE,FALSE,,,FALSE
564,"Somerset House, Strand",200068,51.509943,-0.117619,TRUE,FALSE,,,FALSE
565,"Selby Street, Whitechapel",200135,51.521905,-0.063386,TRUE,FALSE,,,FALSE
566,"Westfield Ariel Way, White City",200141,51.509158,-0.224103,TRUE,FALSE,1.33094E+12,,FALSE
568,"Bishop's Bridge Road West, Bayswater",200110,51.51616,-0.18697,TRUE,FALSE,,,FALSE
569,"Pitfield Street Central, Hoxton",200248,51.53213,-0.08299,TRUE,FALSE,,,FALSE
570,"Upper Bank Street, Canary Wharf",200099,51.503083,-0.017676,TRUE,FALSE,1.33077E+12,,FALSE
571,"Westfield Southern Terrace ,Shepherd's Bush",200061,51.506256,-0.218337,TRUE,FALSE,1.33062E+12,,FALSE
572,"Greenland Road, Camden Town",200026,51.539099,-0.141728,TRUE,FALSE,,,FALSE
573,"Limerston Street, West Chelsea",200001,51.485587,-0.18119,TRUE,FALSE,1.3318E+12,,FALSE
574,"Eagle Wharf Road, Hoxton",200246,51.53356,-0.09315,TRUE,FALSE,1.33362E+12,,FALSE
576,"Alpha Grove, Millwall",200109,51.497304,-0.022793,TRUE,FALSE,,,FALSE
577,"Globe Town Market, Bethnal Green",200247,51.528869,-0.047548,TRUE,FALSE,,,FALSE
578,"Hollybush Gardens, Bethnal Green",200244,51.527607,-0.057133,TRUE,FALSE,1.33044E+12,,FALSE
579,"Queen Street 2, Bank",200128,51.511246,-0.093051,TRUE,FALSE,,,FALSE
580,"Doddington Grove, Kennington",200084,51.48692917,-0.102996299,TRUE,FALSE,1.39221E+12,,FALSE
581,"New Cavendish Street, Marylebone",200005,51.519167,-0.147983,TRUE,FALSE,1.33188E+12,,FALSE
583,"Abingdon Green, Westminster",200231,51.497622,-0.125978,TRUE,FALSE,,,FALSE
584,"Ilchester Gardens, Bayswater",200086,51.51244,-0.19096,TRUE,FALSE,,,FALSE
586,"Mudchute DLR, Cubitt Town",200092,51.490645,-0.014582,TRUE,FALSE,1.3318E+12,,FALSE
587,"Monument Street, Monument",200101,51.50964,-0.08497,TRUE,FALSE,1.33241E+12,,FALSE
588,"Hoxton Street, Hoxton",200071,51.52959,-0.0801,TRUE,FALSE,1.33094E+12,,FALSE
589,"Drayton Gardens, West Chelsea",200060,51.487196,-0.179369,TRUE,FALSE,,,FALSE
590,"Greenberry Street, St.John's Wood",200236,51.53256,-0.16862,TRUE,FALSE,,,FALSE
591,"Westfield Library Corner, Shepherd's Bush",200227,51.506093,-0.2242237,TRUE,FALSE,1.33076E+12,,FALSE
592,"Bishop's Bridge Road East, Bayswater",200108,51.5171,-0.18377,TRUE,FALSE,,,FALSE
593,"Northdown Street, King's Cross",200058,51.531066,-0.11934,TRUE,FALSE,,,FALSE
594,"Kingsway Southbound, Strand",200226,51.513875,-0.117774,TRUE,FALSE,1.33171E+12,,FALSE
595,"Hammersmith Road, Hammersmith",200142,51.493267,-0.21985,TRUE,FALSE,,,FALSE
596,"Parson's Green , Parson's Green",200237,51.472817,-0.199783,TRUE,FALSE,,,FALSE
597,"Fulham Park Road, Fulham",200229,51.473471,-0.20782,TRUE,FALSE,,,FALSE
598,"Southerton Road, Hammersmith",200166,51.494499,-0.228188,TRUE,FALSE,,,FALSE
599,"Manbre Road, Hammersmith",200235,51.485743,-0.223616,TRUE,FALSE,,,FALSE
600,"South Lambeth Road, Vauxhall",200133,51.481747,-0.124642,TRUE,FALSE,,,FALSE
601,"BBC White City, White City",200136,51.514767,-0.225787,TRUE,FALSE,,,FALSE
602,"Union Grove, Wandsworth Road",200211,51.472993,-0.133972,TRUE,FALSE,,,FALSE
603,"Caldwell Street, Stockwell",200137,51.477839,-0.116493,TRUE,FALSE,,,FALSE
604,"St Martins Close, Camden Town",200195,51.538792,-0.138535,TRUE,FALSE,,,FALSE
605,"Seymour Place, Marylebone",200198,51.520331,-0.163667,TRUE,FALSE,,,FALSE
606,"Addison Road, Holland Park",200218,51.504199,-0.210941,TRUE,FALSE,,,FALSE
607,"Putney Bridge Station, Fulham",200125,51.468814,-0.210279,TRUE,FALSE,,,FALSE
608,"Colet Gardens, Hammersmith",200224,51.491093,-0.216493,TRUE,FALSE,,,FALSE
609,"Sugden Road, Clapham",200208,51.46512358,-0.157788279,TRUE,FALSE,1.38011E+12,,FALSE
610,"Danvers Street, West Chelsea",200222,51.48256792,-0.172078187,TRUE,FALSE,1.38011E+12,,FALSE
611,"Princedale Road , Holland Park",200067,51.50646524,-0.208486599,TRUE,FALSE,1.3802E+12,,FALSE
612,"Wandsworth Rd, Isley Court, Wandsworth Road",200175,51.46925984,-0.141812513,TRUE,FALSE,1.38029E+12,,FALSE
613,"Woodstock Grove, Shepherd's Bush",200214,51.50403821,-0.217400093,TRUE,FALSE,1.38021E+12,,FALSE
614,"Bradmead, Battersea Park",200025,51.47817208,-0.144690541,TRUE,FALSE,1.3808E+12,,FALSE
615,"Finlay Street, Fulham",200029,51.4768851,-0.215895601,TRUE,FALSE,1.38029E+12,,FALSE
616,"Aintree Street, Fulham",200098,51.48102131,-0.209973497,TRUE,FALSE,,,FALSE
617,"Elysium Place, Fulham",200028,51.47107905,-0.207842908,TRUE,FALSE,1.38053E+12,,FALSE
618,"Eel Brook Common, Walham Green",300003,51.47625965,-0.193254007,TRUE,FALSE,1.38055E+12,,FALSE
619,"Irene Road, Parsons Green",300012,51.4737636,-0.197010096,TRUE,FALSE,1.38055E+12,,FALSE
620,"Surrey Lane, Battersea",300010,51.47518024,-0.167160736,TRUE,FALSE,1.38063E+12,,FALSE
621,"Wandsworth Town Station, Wandsworth",200091,51.46086446,-0.187427294,TRUE,FALSE,1.3809E+12,,FALSE
622,"Lansdowne Road, Ladbroke Grove",200172,51.50748124,-0.205535908,TRUE,FALSE,1.3809E+12,,FALSE
623,"Nantes Close, Wandsworth",200186,51.46193072,-0.180791784,TRUE,FALSE,1.38114E+12,,FALSE
624,"Courland Grove, Wandsworth Road",200173,51.4729184,-0.132102704,TRUE,FALSE,1.38122E+12,,FALSE
625,"Queen's Circus, Battersea Park",200190,51.47761941,-0.149551631,TRUE,FALSE,1.38123E+12,,FALSE
626,"Normand Park, West Kensington",300008,51.48438657,-0.20481514,TRUE,FALSE,1.38192E+12,,FALSE
627,"Holden Street, Battersea",200007,51.4687905,-0.158230901,TRUE,FALSE,1.38193E+12,,FALSE
628,"William Morris Way, Sands End",200062,51.46881971,-0.184318843,TRUE,FALSE,1.38141E+12,,FALSE
629,"Morie Street, Wandsworth",200187,51.45995384,-0.190184054,TRUE,FALSE,1.38148E+12,,FALSE
630,"Clarence Walk, Stockwell",200194,51.47073264,-0.126994068,TRUE,FALSE,1.38149E+12,,FALSE
631,"Battersea Park Road, Nine Elms",200183,51.4795017,-0.141770709,TRUE,FALSE,1.38125E+12,,FALSE
632,"Sheepcote Lane, Battersea",200176,51.47053858,-0.163041605,TRUE,FALSE,1.38122E+12,,FALSE
633,"Vereker Road, West Kensington",200116,51.48959104,-0.209378594,TRUE,FALSE,1.3814E+12,,FALSE
634,"Brook Green South, Brook Green",300002,51.49434708,-0.215804559,TRUE,FALSE,1.38174E+12,,FALSE
635,"Greyhound Road, Hammersmith",200215,51.48606206,-0.214428378,TRUE,FALSE,1.38176E+12,,FALSE
636,"South Park, Sands End",200180,51.46706414,-0.193502076,TRUE,FALSE,1.38185E+12,,FALSE
637,"Spencer Park, Wandsworth Common",200191,51.45787019,-0.174691623,TRUE,FALSE,1.38193E+12,,FALSE
638,"Falcon Road, Clapham Junction",300014,51.46663393,-0.169821175,TRUE,FALSE,1.38183E+12,,FALSE
639,"Coomer Place, West Kensington",200081,51.48357068,-0.202038682,TRUE,FALSE,1.38184E+12,,FALSE
640,"Silverthorne Road, Battersea",200179,51.47286577,-0.148059277,TRUE,FALSE,1.38201E+12,,FALSE
641,"Archbishop's Park, Waterloo",300025,51.49824168,-0.117495865,TRUE,FALSE,1.38193E+12,,FALSE
642,"Fawcett Close, Battersea",200192,51.46916161,-0.174485792,TRUE,FALSE,1.38193E+12,,FALSE
643,"All Saints' Road, Portobello",300026,51.5190427,-0.204764421,TRUE,FALSE,1.38201E+12,,FALSE
644,"Rainville Road, Hammersmith",200182,51.48373225,-0.223852256,TRUE,FALSE,1.38228E+12,,FALSE
645,"Great Suffolk Street, The Borough",200200,51.50173215,-0.100292412,TRUE,FALSE,1.38211E+12,,FALSE
646,"Buckingham Gate, Westminster",200178,51.49886563,-0.137424571,TRUE,FALSE,1.38208E+12,,FALSE
647,"Richmond Way, Shepherd's Bush",200181,51.50035306,-0.217515071,TRUE,FALSE,1.38235E+12,,FALSE
648,"Peterborough Road, Sands End",200171,51.46904022,-0.19627483,TRUE,FALSE,1.38235E+12,,FALSE
649,"World's End Place, West Chelsea",300009,51.48180515,-0.18027465,TRUE,FALSE,1.38235E+12,,FALSE
650,"St. Mark's Road, North Kensington",300034,51.51687069,-0.213872396,TRUE,FALSE,1.38244E+12,,FALSE
651,"Thorndike Close, West Chelsea",300030,51.48089844,-0.183853573,TRUE,FALSE,1.38244E+12,,FALSE
652,"Evesham Street, Avondale",300022,51.51148696,-0.218190203,TRUE,FALSE,1.38185E+12,,FALSE
653,"Simpson Street, Clapham Junction",200196,51.47084722,-0.17070367,TRUE,FALSE,1.38254E+12,,FALSE
654,"Ashmole Estate, Oval",200223,51.48267821,-0.117661574,TRUE,FALSE,1.38252E+12,,FALSE
655,"Crabtree Lane, Fulham",200221,51.48294452,-0.219346128,TRUE,FALSE,1.38261E+12,,FALSE
656,"Broomhouse Lane, Parsons Green",200040,51.46841875,-0.199135704,TRUE,FALSE,1.38261E+12,,FALSE
657,"Blythe Road West, Shepherd's Bush",200220,51.4996806,-0.221791552,TRUE,FALSE,1.38262E+12,,FALSE
658,"Ethelburga Estate, Battersea Park",300005,51.47729232,-0.16478637,TRUE,FALSE,1.38373E+12,,FALSE
659,"Grant Road West, Clapham Junction",200212,51.46437067,-0.174619404,TRUE,FALSE,1.3827E+12,,FALSE
660,"West Kensington Station, West Kensington",300020,51.49087074,-0.206029743,TRUE,FALSE,1.38271E+12,,FALSE
661,"All Saints Church, Portobello",300023,51.51632095,-0.202608612,TRUE,FALSE,1.38289E+12,,FALSE
662,"Phene Street, Chelsea",200189,51.48498496,-0.167919869,TRUE,FALSE,1.38287E+12,,FALSE
663,"Clarendon Road, Avondale",200124,51.51323001,-0.211593602,TRUE,FALSE,1.38287E+12,,FALSE
664,"Austin Road, Battersea Park",300013,51.474376,-0.155442787,TRUE,FALSE,1.38296E+12,,FALSE
665,"Smugglers Way, Wandsworth",200113,51.46108367,-0.191722864,TRUE,FALSE,1.38298E+12,,FALSE
666,"Olympia Way, Olympia",300004,51.49610093,-0.208158259,TRUE,FALSE,1.38306E+12,,FALSE
667,"Shepherd's Bush Road North, Shepherd's Bush",200209,51.5015946,-0.222293381,TRUE,FALSE,1.38314E+12,,FALSE
668,"Ravenscourt Park Station, Hammersmith",300037,51.49422354,-0.236769936,TRUE,FALSE,1.38314E+12,,FALSE
669,"Teversham Lane, Stockwell",300036,51.47614939,-0.1232585,TRUE,FALSE,1.38315E+12,,FALSE
670,"Ashley Crescent, Battersea",200169,51.46718562,-0.152248582,TRUE,FALSE,1.38321E+12,,FALSE
671,"Parsons Green Station, Parsons Green",300052,51.475089,-0.201968,TRUE,FALSE,1.38322E+12,,FALSE
672,"Grant Road Central, Clapham Junction",200206,51.4646884,-0.173656546,TRUE,FALSE,1.38322E+12,,FALSE
673,"Hibbert Street, Battersea",300051,51.46517078,-0.18038939,TRUE,FALSE,1.38332E+12,,FALSE
674,"Carnegie Street, King's Cross",300035,51.53546778,-0.11619105,TRUE,FALSE,,,FALSE
675,"Usk Road, Clapham Junction",200126,51.46348914,-0.182126248,TRUE,FALSE,1.38332E+12,,FALSE
676,"Hartington Road, Stockwell",200207,51.47787084,-0.126874471,TRUE,FALSE,1.38358E+12,,FALSE
677,"Heath Road, Battersea",200023,51.46866929,-0.146544642,TRUE,FALSE,1.38348E+12,,FALSE
678,"Esmond Street, Putney",200170,51.46231278,-0.211468596,TRUE,FALSE,1.38365E+12,,FALSE
679,"Orbel Street, Battersea",200114,51.47453545,-0.170210533,TRUE,FALSE,1.38366E+12,,FALSE
680,"Westbridge Road, Battersea",200210,51.47768469,-0.170329317,TRUE,FALSE,1.38366E+12,,FALSE
681,"Bishop's Avenue, Fulham",200043,51.47303687,-0.214749808,TRUE,FALSE,1.38373E+12,,FALSE
682,"Crisp Road, Hammersmith",200059,51.48810829,-0.22660621,TRUE,FALSE,1.38374E+12,,FALSE
683,"Dorothy Road, Clapham Junction",200119,51.46506424,-0.163750945,TRUE,FALSE,1.38375E+12,,FALSE
684,"Neville Gill Close, Wandsworth",200188,51.45475251,-0.195197203,TRUE,FALSE,1.38382E+12,,FALSE
685,"Osiers Road, Wandsworth",200219,51.46067005,-0.198735357,TRUE,FALSE,1.38383E+12,,FALSE
686,"Beryl Road, Hammersmith",200097,51.48814438,-0.222456468,TRUE,FALSE,1.38384E+12,,FALSE
687,"Maclise Road, Olympia",200216,51.49760804,-0.21145598,TRUE,FALSE,1.38384E+12,,FALSE
688,"Northfields, Wandsworth",200204,51.46095151,-0.20066766,TRUE,FALSE,1.38392E+12,,FALSE
689,"Spanish Road, Clapham Junction",200106,51.45922541,-0.180884959,TRUE,FALSE,1.38392E+12,,FALSE
690,"Stanley Grove, Battersea",200199,51.47047503,-0.152130083,TRUE,FALSE,1.38392E+12,,FALSE
691,"Erin Close, Walham Green",200184,51.47946386,-0.195777222,TRUE,FALSE,1.38476E+12,,FALSE
692,"Cadogan Close, Victoria Park",200112,51.54211855,-0.028941601,TRUE,FALSE,1.38417E+12,,FALSE
693,"Felsham Road, Putney",300019,51.464786,-0.215618902,TRUE,FALSE,1.384E+12,,FALSE
694,"Putney Rail Station, Putney",300033,51.46071722,-0.216526155,TRUE,FALSE,1.384E+12,,FALSE
695,"Islington Green, Angel",300031,51.53638435,-0.102757578,TRUE,FALSE,1.38417E+12,,FALSE
696,"Charing Cross Hospital, Hammersmith",300018,51.48728535,-0.217995921,TRUE,FALSE,1.38418E+12,,FALSE
697,"Charlotte Terrace, Angel",200129,51.53639219,-0.112721065,TRUE,FALSE,1.38425E+12,,FALSE
698,"Shoreditch Court, Haggerston",200121,51.53908372,-0.070329419,TRUE,FALSE,1.38425E+12,,FALSE
699,"Belford House, Haggerston",200057,51.5366541,-0.07023031,TRUE,FALSE,1.38426E+12,,FALSE
700,"Battersea Church Road, Battersea",200201,51.47696496,-0.174347066,TRUE,FALSE,1.38434E+12,,FALSE
701,"Vicarage Crescent, Battersea",200077,51.47287627,-0.176267008,TRUE,FALSE,1.38435E+12,,FALSE
702,"Durant Street, Bethnal Green",200213,51.52868155,-0.065550321,TRUE,FALSE,1.38435E+12,,FALSE
703,"St. Bride Street, Holborn",200094,51.51505991,-0.10534448,TRUE,FALSE,1.38436E+12,,FALSE
704,"Mexfield Road, East Putney",200063,51.45682071,-0.202802098,TRUE,FALSE,1.38444E+12,,FALSE
706,"Snowsfields, London Bridge",200193,51.50215353,-0.083632928,TRUE,FALSE,1.38442E+12,,FALSE
707,"Barons Court Station, West Kensington",200197,51.49021762,-0.215087092,TRUE,FALSE,1.38444E+12,,FALSE
708,"Disraeli Road, Putney",200217,51.46161068,-0.21614583,TRUE,FALSE,1.38453E+12,,FALSE
709,"Montserrat Road , Putney",200205,51.46321128,-0.215550761,TRUE,FALSE,1.38451E+12,,FALSE
710,"Albert Bridge Road, Battersea Park",300045,51.47439218,-0.163347594,TRUE,FALSE,1.38452E+12,,FALSE
711,"Everington Street, Fulham",300028,51.48335692,-0.216305546,TRUE,FALSE,1.38479E+12,,FALSE
712,"Mile End Stadium, Mile End",300056,51.51854104,-0.034903714,TRUE,FALSE,1.3848E+12,,FALSE
713,"Hawley Crescent, Camden Town",200122,51.54100708,-0.14326094,TRUE,FALSE,1.38477E+12,,FALSE
714,"Stewart's Road, Wandsworth Road",300055,51.47311696,-0.137235175,TRUE,FALSE,1.38487E+12,,FALSE
715,"Aylward Street, Stepney",300049,51.51563007,-0.049067243,TRUE,FALSE,1.38487E+12,,FALSE
716,"Stainsby Road , Poplar",300048,51.51542791,-0.02356501,TRUE,FALSE,1.38487E+12,,FALSE
717,"Dunston Road , Haggerston",300024,51.53658514,-0.075885686,TRUE,FALSE,1.38495E+12,,FALSE
718,"Ada Street, Hackney Central",300040,51.53571683,-0.060291813,TRUE,FALSE,1.38496E+12,,FALSE
719,"Victoria Park Road, Hackney Central",300011,51.53642464,-0.054162264,TRUE,FALSE,1.38497E+12,,FALSE
720,"Star Road, West Kensington",300038,51.48724429,-0.205279052,TRUE,FALSE,1.38503E+12,,FALSE
721,"Wendon Street, Old Ford",300039,51.53603947,-0.026262677,TRUE,FALSE,1.38503E+12,,FALSE
722,"Finnis Street, Bethnal Green",300041,51.52458353,-0.058631453,TRUE,FALSE,1.38503E+12,,FALSE
723,"Stephendale Road, Sands End",300053,51.46822047,-0.190346493,TRUE,FALSE,1.38504E+12,,FALSE
724,"Alma Road, Wandsworth",300046,51.45799126,-0.184806157,TRUE,FALSE,1.38513E+12,,FALSE
726,"Alfreda Street, Battersea Park",300047,51.47505096,-0.150908371,TRUE,FALSE,1.38513E+12,,FALSE
727,"Chesilton Road, Fulham",300054,51.47569809,-0.20587627,TRUE,FALSE,1.38513E+12,,FALSE
728,"Putney Bridge Road, East Putney",300044,51.46199911,-0.206240805,TRUE,FALSE,1.38547E+12,,FALSE
729,"St. Peter's Terrace, Fulham",300043,51.47893931,-0.208485293,TRUE,FALSE,1.38539E+12,,FALSE
730,"Bridge Avenue, Hammersmith",300082,51.49208492,-0.229116862,TRUE,FALSE,1.38513E+12,,FALSE
731,"Michael Road, Walham Green",300095,51.47727637,-0.189210466,TRUE,FALSE,1.38539E+12,,FALSE
732,"Duke Street Hill, London Bridge",300083,51.50630441,-0.087262995,TRUE,FALSE,1.38546E+12,,FALSE
733,"Park Lane, Mayfair",300093,51.50542628,-0.150817316,TRUE,FALSE,1.38546E+12,,FALSE
734,"Plough Terrace, Clapham Junction",300094,51.46230566,-0.175407201,TRUE,FALSE,1.38546E+12,,FALSE
735,"Grant Road East, Clapham Junction",200120,51.46489445,-0.17302926,TRUE,FALSE,1.38538E+12,,FALSE
736,"Queensdale Road, Shepherd's Bush",300088,51.50659035,-0.216104479,TRUE,FALSE,1.38547E+12,,FALSE
737,"Fulham Broadway, Walham Green",300086,51.47993289,-0.19411695,TRUE,FALSE,1.38555E+12,,FALSE
739,"Hortensia Road, West Brompton",300091,51.48176572,-0.185273723,TRUE,FALSE,1.38563E+12,,FALSE
740,"Sirdar Road, Avondale",300084,51.51092871,-0.214594781,TRUE,FALSE,1.38564E+12,,FALSE
741,"Freston Road, Avondale",300085,51.5129814,-0.219486603,TRUE,FALSE,1.38564E+12,,FALSE
742,"Blenheim Crescent, Ladbroke Grove",300090,51.51510818,-0.208565479,TRUE,FALSE,1.38565E+12,,FALSE
743,"Oxford Road, Putney",300078,51.46079243,-0.212607684,TRUE,FALSE,1.38572E+12,,FALSE
744,"Ingrave Street, Clapham Junction",300077,51.46745485,-0.172293499,TRUE,FALSE,1.38573E+12,,FALSE
745,"Upcerne Road, West Chelsea",300075,51.47816972,-0.18243547,TRUE,FALSE,1.38574E+12,,FALSE
746,"Lots Road, West Chelsea",300076,51.4795738,-0.17903854,TRUE,FALSE,1.38599E+12,,FALSE
747,"Ormonde Gate, Chelsea",300089,51.48796408,-0.161765173,TRUE,FALSE,1.386E+12,,FALSE
748,"Hertford Road, De Beauvoir Town",300092,51.53727795,-0.079201849,TRUE,FALSE,1.38616E+12,,FALSE
749,"Haggerston Road, Haggerston",300081,51.53932857,-0.074284675,TRUE,FALSE,1.38617E+12,,FALSE
750,"Culvert Road, Battersea",300080,51.4710956,-0.157850096,TRUE,FALSE,1.38624E+12,,FALSE
751,"Newton Street, Covent Garden",300074,51.51612862,-0.120909408,TRUE,FALSE,1.38625E+12,,FALSE
752,"Manfred Road, East Putney",300079,51.45816465,-0.20600248,TRUE,FALSE,1.38633E+12,,FALSE
753,"Hammersmith Town Hall, Hammersmith",300006,51.49263658,-0.234094148,TRUE,FALSE,1.38635E+12,,FALSE
754,"Grenfell Road, Avondale",300067,51.5129006,-0.214762686,TRUE,FALSE,1.389E+12,,FALSE
755,"The Vale, Chelsea",300058,51.48512191,-0.174971902,TRUE,FALSE,1.38901E+12,,FALSE
756,"Prince of Wales Drive, Battersea Park",300073,51.47515398,-0.159169801,TRUE,FALSE,1.39022E+12,,FALSE
757,"Harcourt Terrace, West Brompton",300069,51.48795853,-0.187404506,TRUE,FALSE,1.38909E+12,,FALSE
758,"Westbourne Park Road, Portobello",300057,51.51787005,-0.201005397,TRUE,FALSE,1.38918E+12,,FALSE
759,"Broadley Terrace, Marylebone",300072,51.52456169,-0.165668686,TRUE,FALSE,1.38963E+12,,FALSE
760,"Rossmore Road, Marylebone",300071,51.52526975,-0.163795009,TRUE,FALSE,1.39031E+12,,FALSE
761,"Humbolt Road, Fulham",300068,51.48321729,-0.211860644,TRUE,FALSE,1.38978E+12,,FALSE
762,"Storey's Gate, Westminster",200202,51.50070305,-0.129698963,TRUE,FALSE,1.39204E+12,,FALSE
763,"Mile End Park Leisure Centre, Mile End",300027,51.52059714,-0.032566533,TRUE,FALSE,1.39204E+12,,FALSE
764,"St. John's Road, Clapham Junction",200185,51.46239255,-0.16829214,TRUE,FALSE,1.39263E+12,,FALSE
765,"Ranelagh Gardens, Fulham",300064,51.46760141,-0.20682737,TRUE,FALSE,1.39299E+12,,FALSE
766,"Ram Street, Wandsworth",200079,51.45752945,-0.192165613,TRUE,FALSE,1.39289E+12,,FALSE
767,"Santos Road, Wandsworth",200177,51.45705988,-0.200806304,TRUE,FALSE,1.39341E+12,,FALSE
768,"Clapham Common North Side, Clapham Common",300065,51.46134382,-0.159322467,TRUE,FALSE,1.39349E+12,,FALSE
769,"Sandilands Road, Walham Green",300001,51.473611,-0.191803,TRUE,FALSE,1.39394E+12,,FALSE
770,"Gwendwr Road, West Kensington",300097,51.491026,-0.209121,TRUE,FALSE,1.3941E+12,,FALSE
771,"Rifle Place, Avondale",300007,51.509224,-0.216016,TRUE,FALSE,1.39402E+12,,FALSE
772,"Binfield Road, Stockwell",300015,51.47250956,-0.122831913,TRUE,FALSE,1.39644E+12,,FALSE
773,"Tallis Street, Temple",300096,51.511891,-0.107349,TRUE,FALSE,1.39626E+12,,FALSE
774,"Hurlingham Park, Parsons Green",300098,51.470131,-0.20464,TRUE,FALSE,1.39627E+12,,FALSE
775,"Little Brook Green, Brook Green",300101,51.496664,-0.223868,TRUE,FALSE,1.39627E+12,,FALSE
776,"Abyssinia Close, Clapham Junction",300099,51.460333,-0.167029,TRUE,FALSE,1.39627E+12,,FALSE
777,"Limburg Road, Clapham Junction",300100,51.46192307,-0.165297857,TRUE,FALSE,1.40628E+12,,FALSE
779,"Houndsditch, Aldgate",200072,51.514449,-0.077178979,TRUE,FALSE,1.43531E+12,,FALSE
780,"Imperial Wharf Station, Sands End",300070,51.474665,-0.18316517,TRUE,FALSE,1.43946E+12,,FALSE
781,"Victoria & Albert Museum, South Kensington",300032,51.495898,-0.173009,TRUE,FALSE,1.44649E+12,,FALSE
782,"Halford Road, West Kensington",300210,51.483911,-0.19760944,TRUE,FALSE,1.44649E+12,,FALSE
783,"Monier Road, Hackney Wick",300213,51.5403115,-0.021630359,TRUE,FALSE,1.44853E+12,,FALSE
784,"East Village, Queen Elizabeth Olympic Park",300200,51.546326,-0.00993526,TRUE,FALSE,1.45279E+12,,FALSE
785,"Aquatic Centre, Queen Elizabeth Olympic Park",300233,51.54094,-0.010510565,TRUE,FALSE,1.45191E+12,,FALSE
786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",300029,51.549369,-0.015717614,TRUE,FALSE,1.45192E+12,,FALSE
787,"Timber Lodge, Queen Elizabeth Olympic Park",300227,51.546805,-0.01469126,TRUE,FALSE,1.4519E+12,,FALSE
788,"Copper Box Arena, Queen Elizabeth Olympic Park",300226,51.544836,-0.019524752,TRUE,FALSE,1.45191E+12,,FALSE
789,"Podium, Queen Elizabeth Olympic Park",300021,51.538718,-0.011889482,TRUE,FALSE,1.45251E+12,,FALSE
790,"Stratford Station, Stratford",300234,51.541793,-0.00481,TRUE,FALSE,1.45269E+12,,FALSE
792,"Blackfriars Road, Southwark",300214,51.505461,-0.10454093,TRUE,FALSE,1.45493E+12,,FALSE
793,"Cromer Street, Bloomsbury",300205,51.528279,-0.11955857,TRUE,FALSE,1.45942E+12,,FALSE
794,"Lansdowne Way Bus Garage, Stockwell",300204,51.474567,-0.12458,TRUE,FALSE,1.4564E+12,,FALSE
795,"Euston Square Gardens, Euston",300203,51.527068,-0.13186102,TRUE,FALSE,1.45674E+12,,FALSE
